epoch,lr-AdamW,step,train_acc_top1_epoch,train_acc_top1_step,train_acc_top5_epoch,train_acc_top5_step,train_loss_epoch,train_loss_step,train_mean_pos_epoch,train_mean_pos_step,val_acc_top1,val_acc_top5,val_loss_epoch,val_loss_step,val_mean_pos
,,39,,,,,,,,,,,,4.6428680419921875,
,,40,,,,,,,,,,,,4.8815765380859375,
,,41,,,,,,,,,,,,5.163124084472656,
,,42,,,,,,,,,,,,5.131355285644531,
,,43,,,,,,,,,,,,4.5027923583984375,
,,44,,,,,,,,,,,,5.5933074951171875,
,,45,,,,,,,,,,,,4.924339294433594,
,,46,,,,,,,,,,,,4.7574005126953125,
,,47,,,,,,,,,,,,5.12408447265625,
,,48,,,,,,,,,,,,5.144828796386719,
,,49,,,,,,,,,,,,5.6521148681640625,
,,50,,,,,,,,,,,,4.954597473144531,
,,51,,,,,,,,,,,,4.694526672363281,
,,52,,,,,,,,,,,,4.875762939453125,
,,53,,,,,,,,,,,,5.4169464111328125,
,,54,,,,,,,,,,,,5.840972900390625,
,,55,,,,,,,,,,,,5.566886901855469,
,,56,,,,,,,,,,,,5.242034912109375,
,,57,,,,,,,,,,,,4.5814056396484375,
,,58,,,,,,,,,,,,5.254173278808594,
,,59,,,,,,,,,,,,6.570274353027344,
,,60,,,,,,,,,,,,4.666534423828125,
,,61,,,,,,,,,,,,5.194305419921875,
,,62,,,,,,,,,,,,5.0256805419921875,
,,63,,,,,,,,,,,,4.6151885986328125,
,,64,,,,,,,,,,,,4.700157165527344,
,,65,,,,,,,,,,,,4.6996917724609375,
,,66,,,,,,,,,,,,4.850700378417969,
,,67,,,,,,,,,,,,4.9794921875,
,,68,,,,,,,,,,,,4.763153076171875,
,,69,,,,,,,,,,,,5.085906982421875,
,,70,,,,,,,,,,,,4.680267333984375,
,,71,,,,,,,,,,,,5.5102081298828125,
,,72,,,,,,,,,,,,5.944526672363281,
,,73,,,,,,,,,,,,5.41522216796875,
,,74,,,,,,,,,,,,5.411918640136719,
,,75,,,,,,,,,,,,4.808319091796875,
,,76,,,,,,,,,,,,5.002311706542969,
,,77,,,,,,,,,,,,4.935356140136719,
,,78,,,,,,,,,,,,3.620410203933716,
0,,351,,,,,,,,,0.055077970027923584,0.18322670459747314,5.102524757385254,,45.05927658081055
0,,351,0.027590114623308182,,0.1118771955370903,,5.596539497375488,,62.40915298461914,,,,,,
,0.00010851327915090778,352,,,,,,,,,,,,,
1,,359,,0.02734375,,0.16796875,,4.874198913574219,,43.94140625,,,,,
1,,369,,0.02734375,,0.125,,5.1142578125,,44.21484375,,,,,
1,,379,,0.03125,,0.16796875,,5.09033203125,,49.37890625,,,,,
1,,389,,0.0390625,,0.1875,,4.936103820800781,,44.68359375,,,,,
1,,399,,0.07421875,,0.22265625,,4.855094909667969,,44.0625,,,,,
1,,409,,0.03515625,,0.1875,,4.686424255371094,,38.62109375,,,,,
1,,419,,0.06640625,,0.19921875,,4.634613037109375,,34.87109375,,,,,
1,,429,,0.08984375,,0.2109375,,4.626319885253906,,36.65625,,,,,
1,,439,,0.0390625,,0.1171875,,5.026081085205078,,41.85546875,,,,,
1,,449,,0.046875,,0.22265625,,4.425907135009766,,32.05078125,,,,,
1,,459,,0.06640625,,0.234375,,4.724540710449219,,38.38671875,,,,,
1,,469,,0.08203125,,0.22265625,,4.541748046875,,35.203125,,,,,
1,,479,,0.08203125,,0.22265625,,4.9190216064453125,,44.23046875,,,,,
1,,489,,0.046875,,0.23828125,,4.89105224609375,,38.76171875,,,,,
1,,499,,0.03515625,,0.1953125,,4.592197418212891,,36.5390625,,,,,
1,,509,,0.05078125,,0.19921875,,4.6417388916015625,,35.23046875,,,,,
1,,519,,0.0546875,,0.2109375,,4.542644500732422,,32.8359375,,,,,
1,,529,,0.0546875,,0.203125,,4.598911285400391,,34.40625,,,,,
1,,539,,0.05078125,,0.2578125,,4.515560150146484,,34.328125,,,,,
1,,549,,0.01953125,,0.14453125,,4.7274169921875,,37.44921875,,,,,
1,,559,,0.03515625,,0.17578125,,4.966693878173828,,44.19921875,,,,,
1,,569,,0.03515625,,0.16015625,,4.727565765380859,,32.4765625,,,,,
1,,579,,0.11328125,,0.28125,,4.528110504150391,,33.734375,,,,,
1,,589,,0.09375,,0.31640625,,4.394721984863281,,30.765625,,,,,
1,,599,,0.0625,,0.21875,,4.672351837158203,,36.43359375,,,,,
1,,609,,0.04296875,,0.1640625,,4.527477264404297,,35.390625,,,,,
1,,619,,0.078125,,0.2109375,,4.640773773193359,,36.41796875,,,,,
1,,629,,0.04296875,,0.16015625,,4.58038330078125,,34.70703125,,,,,
1,,639,,0.02734375,,0.203125,,4.596488952636719,,35.625,,,,,
1,,649,,0.09375,,0.2265625,,4.895927429199219,,44.171875,,,,,
1,,659,,0.04296875,,0.16796875,,4.808967590332031,,41.46875,,,,,
1,,669,,0.06640625,,0.1640625,,4.6238861083984375,,35.8671875,,,,,
1,,679,,0.05078125,,0.21484375,,4.616901397705078,,33.609375,,,,,
1,,689,,0.06640625,,0.28125,,4.524787902832031,,33.8203125,,,,,
1,,699,,0.046875,,0.23046875,,4.547863006591797,,30.53125,,,,,
,,79,,,,,,,,,,,,4.491607666015625,
,,80,,,,,,,,,,,,5.045509338378906,
,,81,,,,,,,,,,,,4.935569763183594,
,,82,,,,,,,,,,,,4.595989227294922,
,,83,,,,,,,,,,,,4.661590576171875,
,,84,,,,,,,,,,,,4.764404296875,
,,85,,,,,,,,,,,,4.5136260986328125,
,,86,,,,,,,,,,,,4.647499084472656,
,,87,,,,,,,,,,,,4.883201599121094,
,,88,,,,,,,,,,,,4.423305511474609,
,,89,,,,,,,,,,,,4.502948760986328,
,,90,,,,,,,,,,,,4.6148529052734375,
,,91,,,,,,,,,,,,4.563758850097656,
,,92,,,,,,,,,,,,4.067924499511719,
,,93,,,,,,,,,,,,5.131622314453125,
,,94,,,,,,,,,,,,4.745964050292969,
,,95,,,,,,,,,,,,4.53369140625,
,,96,,,,,,,,,,,,5.278106689453125,
,,97,,,,,,,,,,,,4.70489501953125,
,,98,,,,,,,,,,,,4.388664245605469,
,,99,,,,,,,,,,,,5.037269592285156,
,,100,,,,,,,,,,,,5.044189453125,
,,101,,,,,,,,,,,,4.319187164306641,
,,102,,,,,,,,,,,,4.3782958984375,
,,103,,,,,,,,,,,,4.857078552246094,
,,104,,,,,,,,,,,,5.076667785644531,
,,105,,,,,,,,,,,,4.469276428222656,
,,106,,,,,,,,,,,,5.177215576171875,
,,107,,,,,,,,,,,,4.409477233886719,
,,108,,,,,,,,,,,,4.286979675292969,
,,109,,,,,,,,,,,,4.441864013671875,
,,110,,,,,,,,,,,,5.159614562988281,
,,111,,,,,,,,,,,,4.373760223388672,
,,112,,,,,,,,,,,,4.363655090332031,
,,113,,,,,,,,,,,,4.649650573730469,
,,114,,,,,,,,,,,,4.888202667236328,
,,115,,,,,,,,,,,,4.633697509765625,
,,116,,,,,,,,,,,,5.072792053222656,
,,117,,,,,,,,,,,,4.673736572265625,
,,118,,,,,,,,,,,,4.9437713623046875,
,,119,,,,,,,,,,,,5.2992095947265625,
,,120,,,,,,,,,,,,5.0989532470703125,
,,121,,,,,,,,,,,,4.553466796875,
,,122,,,,,,,,,,,,4.86761474609375,
,,123,,,,,,,,,,,,4.478187561035156,
,,124,,,,,,,,,,,,4.812503814697266,
,,125,,,,,,,,,,,,4.503410339355469,
,,126,,,,,,,,,,,,4.634429931640625,
,,127,,,,,,,,,,,,4.555625915527344,
,,128,,,,,,,,,,,,4.861946105957031,
,,129,,,,,,,,,,,,4.6540374755859375,
,,130,,,,,,,,,,,,4.650634765625,
,,131,,,,,,,,,,,,4.883689880371094,
,,132,,,,,,,,,,,,4.839393615722656,
,,133,,,,,,,,,,,,5.412151336669922,
,,134,,,,,,,,,,,,4.530418395996094,
,,135,,,,,,,,,,,,4.884239196777344,
,,136,,,,,,,,,,,,4.8505859375,
,,137,,,,,,,,,,,,4.6818084716796875,
,,138,,,,,,,,,,,,4.577915191650391,
,,139,,,,,,,,,,,,4.913490295410156,
,,140,,,,,,,,,,,,4.5268402099609375,
,,141,,,,,,,,,,,,5.08489990234375,
,,142,,,,,,,,,,,,4.9656829833984375,
,,143,,,,,,,,,,,,4.507087707519531,
,,144,,,,,,,,,,,,4.855144500732422,
,,145,,,,,,,,,,,,4.793697357177734,
,,146,,,,,,,,,,,,5.020362854003906,
,,147,,,,,,,,,,,,4.350303649902344,
,,148,,,,,,,,,,,,5.024143218994141,
,,149,,,,,,,,,,,,4.85107421875,
,,150,,,,,,,,,,,,4.90496826171875,
,,151,,,,,,,,,,,,4.308677673339844,
,,152,,,,,,,,,,,,4.577827453613281,
,,153,,,,,,,,,,,,4.954891204833984,
,,154,,,,,,,,,,,,4.922386169433594,
,,155,,,,,,,,,,,,4.591033935546875,
,,156,,,,,,,,,,,,4.950782775878906,
,,157,,,,,,,,,,,,2.4423828125,
1,,703,,,,,,,,,0.07282087206840515,0.23620551824569702,4.732395648956299,,35.13469696044922
1,,703,0.05855260416865349,,0.21078714728355408,,4.690150737762451,,37.082374572753906,,,,,,
,0.00018517028069488944,704,,,,,,,,,,,,,
2,,709,,0.08984375,,0.26171875,,4.168403625488281,,28.03125,,,,,
2,,719,,0.078125,,0.2265625,,4.375942230224609,,29.625,,,,,
2,,729,,0.08984375,,0.21875,,4.574226379394531,,33.44921875,,,,,
2,,739,,0.0859375,,0.28515625,,4.62939453125,,35.76171875,,,,,
2,,749,,0.0703125,,0.2578125,,4.875339508056641,,38.7265625,,,,,
2,,759,,0.0703125,,0.28515625,,4.239963531494141,,25.66796875,,,,,
2,,769,,0.0390625,,0.23828125,,4.660228729248047,,34.8828125,,,,,
2,,779,,0.0703125,,0.265625,,4.559944152832031,,32.203125,,,,,
2,,789,,0.02734375,,0.2109375,,4.9727630615234375,,38.765625,,,,,
2,,799,,0.0703125,,0.2421875,,4.4303131103515625,,28.6328125,,,,,
2,,809,,0.078125,,0.2734375,,4.430595397949219,,29.44140625,,,,,
2,,819,,0.05078125,,0.17578125,,4.785041809082031,,38.58203125,,,,,
2,,829,,0.0703125,,0.24609375,,4.97918701171875,,36.70703125,,,,,
2,,839,,0.05078125,,0.19921875,,5.555824279785156,,45.30078125,,,,,
2,,849,,0.0546875,,0.24609375,,4.9825439453125,,39.73828125,,,,,
2,,859,,0.06640625,,0.19921875,,4.697174072265625,,36.20703125,,,,,
2,,869,,0.0859375,,0.23828125,,4.694129943847656,,33.82421875,,,,,
2,,879,,0.06640625,,0.23828125,,4.596160888671875,,31.12890625,,,,,
2,,889,,0.08203125,,0.2734375,,4.493492126464844,,29.6015625,,,,,
2,,899,,0.08203125,,0.29296875,,4.666271209716797,,36.01171875,,,,,
2,,909,,0.1015625,,0.32421875,,4.4897308349609375,,31.37109375,,,,,
2,,919,,0.1328125,,0.3359375,,4.050518035888672,,26.0859375,,,,,
2,,929,,0.125,,0.3046875,,4.746059417724609,,33.60546875,,,,,
2,,939,,0.12109375,,0.3203125,,4.359474182128906,,25.33203125,,,,,
2,,949,,0.1171875,,0.28125,,4.597934722900391,,33.18359375,,,,,
2,,959,,0.078125,,0.27734375,,4.845912933349609,,34.3359375,,,,,
2,,969,,0.0859375,,0.23828125,,4.73468017578125,,31.2734375,,,,,
2,,979,,0.10546875,,0.2421875,,4.508811950683594,,35.37890625,,,,,
2,,989,,0.0625,,0.21484375,,5.475685119628906,,40.4921875,,,,,
2,,999,,0.0625,,0.22265625,,4.6594085693359375,,42.91015625,,,,,
2,,1009,,0.0625,,0.26953125,,4.993152618408203,,37.828125,,,,,
2,,1019,,0.125,,0.34375,,4.4942779541015625,,27.38671875,,,,,
2,,1029,,0.0390625,,0.125,,5.680000305175781,,55.55859375,,,,,
2,,1039,,0.05859375,,0.1953125,,5.336647033691406,,52.69921875,,,,,
2,,1049,,0.12109375,,0.296875,,4.73284912109375,,32.39453125,,,,,
,,158,,,,,,,,,,,,4.6851959228515625,
,,159,,,,,,,,,,,,4.641075134277344,
,,160,,,,,,,,,,,,4.719818115234375,
,,161,,,,,,,,,,,,4.4781341552734375,
,,162,,,,,,,,,,,,4.830101013183594,
,,163,,,,,,,,,,,,4.8376617431640625,
,,164,,,,,,,,,,,,4.80084228515625,
,,165,,,,,,,,,,,,4.536064147949219,
,,166,,,,,,,,,,,,4.669158935546875,
,,167,,,,,,,,,,,,4.590614318847656,
,,168,,,,,,,,,,,,4.660736083984375,
,,169,,,,,,,,,,,,4.654792785644531,
,,170,,,,,,,,,,,,4.6763916015625,
,,171,,,,,,,,,,,,4.6925201416015625,
,,172,,,,,,,,,,,,4.669639587402344,
,,173,,,,,,,,,,,,4.656593322753906,
,,174,,,,,,,,,,,,4.7879791259765625,
,,175,,,,,,,,,,,,4.524635314941406,
,,176,,,,,,,,,,,,4.49664306640625,
,,177,,,,,,,,,,,,4.783729553222656,
,,178,,,,,,,,,,,,4.845008850097656,
,,179,,,,,,,,,,,,4.3927001953125,
,,180,,,,,,,,,,,,4.662437438964844,
,,181,,,,,,,,,,,,4.64276123046875,
,,182,,,,,,,,,,,,4.5214385986328125,
,,183,,,,,,,,,,,,4.651519775390625,
,,184,,,,,,,,,,,,4.844001770019531,
,,185,,,,,,,,,,,,4.7910308837890625,
,,186,,,,,,,,,,,,4.501800537109375,
,,187,,,,,,,,,,,,4.6650848388671875,
,,188,,,,,,,,,,,,4.582817077636719,
,,189,,,,,,,,,,,,4.615150451660156,
,,190,,,,,,,,,,,,4.6972808837890625,
,,191,,,,,,,,,,,,4.8080291748046875,
,,192,,,,,,,,,,,,4.6624603271484375,
,,193,,,,,,,,,,,,4.637458801269531,
,,194,,,,,,,,,,,,4.803478240966797,
,,195,,,,,,,,,,,,4.6157989501953125,
,,196,,,,,,,,,,,,4.7302703857421875,
,,197,,,,,,,,,,,,4.490653991699219,
,,198,,,,,,,,,,,,4.5780181884765625,
,,199,,,,,,,,,,,,4.735992431640625,
,,200,,,,,,,,,,,,4.507408142089844,
,,201,,,,,,,,,,,,4.7305450439453125,
,,202,,,,,,,,,,,,4.655677795410156,
,,203,,,,,,,,,,,,4.8782958984375,
,,204,,,,,,,,,,,,4.739128112792969,
,,205,,,,,,,,,,,,4.6088714599609375,
,,206,,,,,,,,,,,,4.6221160888671875,
,,207,,,,,,,,,,,,4.503715515136719,
,,208,,,,,,,,,,,,4.524482727050781,
,,209,,,,,,,,,,,,4.564552307128906,
,,210,,,,,,,,,,,,4.6719207763671875,
,,211,,,,,,,,,,,,4.8828125,
,,212,,,,,,,,,,,,4.637413024902344,
,,213,,,,,,,,,,,,4.602378845214844,
,,214,,,,,,,,,,,,4.612617492675781,
,,215,,,,,,,,,,,,4.673118591308594,
,,216,,,,,,,,,,,,4.537445068359375,
,,217,,,,,,,,,,,,4.7755126953125,
,,218,,,,,,,,,,,,4.564491271972656,
,,219,,,,,,,,,,,,4.619804382324219,
,,220,,,,,,,,,,,,4.667076110839844,
,,221,,,,,,,,,,,,4.690521240234375,
,,222,,,,,,,,,,,,4.823211669921875,
,,223,,,,,,,,,,,,4.659904479980469,
,,224,,,,,,,,,,,,4.735816955566406,
,,225,,,,,,,,,,,,4.623626708984375,
,,226,,,,,,,,,,,,4.563262939453125,
,,227,,,,,,,,,,,,4.7519683837890625,
,,228,,,,,,,,,,,,4.790428161621094,
,,229,,,,,,,,,,,,4.5057373046875,
,,230,,,,,,,,,,,,4.664741516113281,
,,231,,,,,,,,,,,,4.713081359863281,
,,232,,,,,,,,,,,,4.618736267089844,
,,233,,,,,,,,,,,,4.5708160400390625,
,,234,,,,,,,,,,,,4.989677429199219,
,,235,,,,,,,,,,,,4.444705963134766,
,,236,,,,,,,,,,,,3.1622071266174316,
2,,1055,,,,,,,,,0.06322471052408218,0.2028188705444336,4.658452987670898,,44.132198333740234
2,,1055,0.0772978812456131,,0.24812769889831543,,4.722376346588135,,35.133544921875,,,,,,
,0.0004849897951252891,1056,,,,,,,,,,,,,
3,,1059,,0.04296875,,0.12890625,,5.030384063720703,,42.29296875,,,,,
3,,1069,,0.04296875,,0.1640625,,5.1510162353515625,,44.70703125,,,,,
3,,1079,,0.08203125,,0.17578125,,5.510398864746094,,54.84375,,,,,
3,,1089,,0.08984375,,0.2265625,,4.908481597900391,,44.4765625,,,,,
3,,1099,,0.03515625,,0.296875,,4.83905029296875,,35.05078125,,,,,
3,,1109,,0.12109375,,0.27734375,,4.6989288330078125,,38.58984375,,,,,
3,,1119,,0.0234375,,0.15234375,,5.632438659667969,,74.46484375,,,,,
3,,1129,,0.0234375,,0.109375,,5.6957244873046875,,71.09765625,,,,,
3,,1139,,0.015625,,0.05859375,,5.868919372558594,,73.51953125,,,,,
3,,1149,,0.0234375,,0.11328125,,5.436408996582031,,65.50390625,,,,,
3,,1159,,0.015625,,0.11328125,,5.64813232421875,,66.60546875,,,,,
3,,1169,,0.0546875,,0.10546875,,5.212715148925781,,55.359375,,,,,
3,,1179,,0.0703125,,0.1796875,,5.083930969238281,,49.01953125,,,,,
3,,1189,,0.10546875,,0.21875,,4.862892150878906,,40.015625,,,,,
3,,1199,,0.07421875,,0.171875,,4.943016052246094,,42.19140625,,,,,
3,,1209,,0.046875,,0.1640625,,4.864967346191406,,41.11328125,,,,,
3,,1219,,0.05078125,,0.18359375,,4.927467346191406,,41.453125,,,,,
3,,1229,,0.109375,,0.26171875,,4.768146514892578,,37.67578125,,,,,
3,,1239,,0.08984375,,0.25,,4.643821716308594,,35.8203125,,,,,
3,,1249,,0.0859375,,0.2421875,,4.380950927734375,,26.5625,,,,,
3,,1259,,0.0703125,,0.21484375,,4.471111297607422,,29.76171875,,,,,
3,,1269,,0.1015625,,0.27734375,,4.541622161865234,,31.1953125,,,,,
3,,1279,,0.0859375,,0.2890625,,4.479734420776367,,27.83984375,,,,,
3,,1289,,0.1328125,,0.3671875,,4.210578918457031,,24.80859375,,,,,
3,,1299,,0.11328125,,0.39453125,,4.289394378662109,,27.109375,,,,,
3,,1309,,0.12109375,,0.30078125,,4.303989410400391,,24.41015625,,,,,
3,,1319,,0.12109375,,0.32421875,,4.409069061279297,,30.05859375,,,,,
3,,1329,,0.1171875,,0.3671875,,4.0391387939453125,,20.96484375,,,,,
3,,1339,,0.13671875,,0.3359375,,4.286472320556641,,26.90625,,,,,
3,,1349,,0.1171875,,0.32421875,,4.386646270751953,,24.875,,,,,
3,,1359,,0.09765625,,0.2890625,,4.300006866455078,,25.6875,,,,,
3,,1369,,0.1171875,,0.3359375,,4.215778350830078,,23.9921875,,,,,
3,,1379,,0.1796875,,0.3984375,,4.048942565917969,,22.74609375,,,,,
3,,1389,,0.11328125,,0.34765625,,4.285636901855469,,25.0703125,,,,,
3,,1399,,0.125,,0.33984375,,4.038421630859375,,26.3359375,,,,,
,,237,,,,,,,,,,,,4.425891876220703,
,,238,,,,,,,,,,,,4.540287017822266,
,,239,,,,,,,,,,,,5.1819305419921875,
,,240,,,,,,,,,,,,4.336181640625,
,,241,,,,,,,,,,,,4.854236602783203,
,,242,,,,,,,,,,,,4.110847473144531,
,,243,,,,,,,,,,,,4.231803894042969,
,,244,,,,,,,,,,,,4.374305725097656,
,,245,,,,,,,,,,,,5.194587707519531,
,,246,,,,,,,,,,,,4.801387786865234,
,,247,,,,,,,,,,,,4.960971832275391,
,,248,,,,,,,,,,,,4.445034027099609,
,,249,,,,,,,,,,,,4.4642486572265625,
,,250,,,,,,,,,,,,4.894401550292969,
,,251,,,,,,,,,,,,4.634002685546875,
,,252,,,,,,,,,,,,4.748134613037109,
,,253,,,,,,,,,,,,5.765846252441406,
,,254,,,,,,,,,,,,4.800750732421875,
,,255,,,,,,,,,,,,4.399562835693359,
,,256,,,,,,,,,,,,4.438228607177734,
,,257,,,,,,,,,,,,5.101993560791016,
,,258,,,,,,,,,,,,4.878757476806641,
,,259,,,,,,,,,,,,4.421955108642578,
,,260,,,,,,,,,,,,4.9876708984375,
,,261,,,,,,,,,,,,5.109706878662109,
,,262,,,,,,,,,,,,5.022972106933594,
,,263,,,,,,,,,,,,5.276069641113281,
,,264,,,,,,,,,,,,5.259071350097656,
,,265,,,,,,,,,,,,5.795688629150391,
,,266,,,,,,,,,,,,4.635173797607422,
,,267,,,,,,,,,,,,4.300665855407715,
,,268,,,,,,,,,,,,4.528877258300781,
,,269,,,,,,,,,,,,4.2439727783203125,
,,270,,,,,,,,,,,,4.297466278076172,
,,271,,,,,,,,,,,,4.720798492431641,
,,272,,,,,,,,,,,,4.969463348388672,
,,273,,,,,,,,,,,,4.090915679931641,
,,274,,,,,,,,,,,,5.0699615478515625,
,,275,,,,,,,,,,,,5.640968322753906,
,,276,,,,,,,,,,,,5.201808929443359,
,,277,,,,,,,,,,,,5.188224792480469,
,,278,,,,,,,,,,,,5.227558135986328,
,,279,,,,,,,,,,,,5.0523529052734375,
,,280,,,,,,,,,,,,4.85430908203125,
,,281,,,,,,,,,,,,5.0496368408203125,
,,282,,,,,,,,,,,,4.947898864746094,
,,283,,,,,,,,,,,,4.525535583496094,
,,284,,,,,,,,,,,,5.1028900146484375,
,,285,,,,,,,,,,,,4.549674987792969,
,,286,,,,,,,,,,,,5.060092926025391,
,,287,,,,,,,,,,,,4.691448211669922,
,,288,,,,,,,,,,,,3.82684326171875,
,,289,,,,,,,,,,,,4.964324951171875,
,,290,,,,,,,,,,,,4.9230804443359375,
,,291,,,,,,,,,,,,4.970611572265625,
,,292,,,,,,,,,,,,4.9229736328125,
,,293,,,,,,,,,,,,5.479656219482422,
,,294,,,,,,,,,,,,4.764438629150391,
,,295,,,,,,,,,,,,4.70263671875,
,,296,,,,,,,,,,,,5.391078948974609,
,,297,,,,,,,,,,,,4.552494049072266,
,,298,,,,,,,,,,,,4.966133117675781,
,,299,,,,,,,,,,,,4.8502655029296875,
,,300,,,,,,,,,,,,4.342655181884766,
,,301,,,,,,,,,,,,4.710910797119141,
,,302,,,,,,,,,,,,4.904624938964844,
,,303,,,,,,,,,,,,4.368518829345703,
,,304,,,,,,,,,,,,5.2851409912109375,
,,305,,,,,,,,,,,,4.624509811401367,
,,306,,,,,,,,,,,,4.236442565917969,
,,307,,,,,,,,,,,,4.032627105712891,
,,308,,,,,,,,,,,,4.9344024658203125,
,,309,,,,,,,,,,,,4.794078826904297,
,,310,,,,,,,,,,,,5.032402038574219,
,,311,,,,,,,,,,,,4.3844146728515625,
,,312,,,,,,,,,,,,4.784915924072266,
,,313,,,,,,,,,,,,5.06658935546875,
,,314,,,,,,,,,,,,4.979774475097656,
,,315,,,,,,,,,,,,2.912280321121216,
3,,1407,,,,,,,,,0.12180127948522568,0.34476208686828613,4.793702125549316,,27.9481201171875
3,,1407,0.0784701555967331,,0.24325525760650635,,4.750088691711426,,39.342933654785156,,,,,,
,4.9805630189683106e-05,1408,,,,,,,,,,,,,
