epoch,lr-AdamW,step,train_acc_top1_epoch,train_acc_top1_step,train_acc_top5_epoch,train_acc_top5_step,train_loss_epoch,train_loss_step,train_mean_pos_epoch,train_mean_pos_step,val_acc_top1,val_acc_top5,val_loss_epoch,val_loss_step,val_mean_pos
,,197,,,,,,,,,,,,1.3843897581100464,
,,198,,,,,,,,,,,,1.2507656812667847,
,,199,,,,,,,,,,,,1.3734872341156006,
,,200,,,,,,,,,,,,1.2241601943969727,
,,201,,,,,,,,,,,,1.399735927581787,
,,202,,,,,,,,,,,,1.41671621799469,
,,203,,,,,,,,,,,,1.5019474029541016,
,,204,,,,,,,,,,,,1.2045960426330566,
,,205,,,,,,,,,,,,1.4042094945907593,
,,206,,,,,,,,,,,,1.172142505645752,
,,207,,,,,,,,,,,,1.4595293998718262,
,,208,,,,,,,,,,,,1.2563905715942383,
,,209,,,,,,,,,,,,1.3850666284561157,
,,210,,,,,,,,,,,,1.3390055894851685,
,,211,,,,,,,,,,,,1.9269826412200928,
,,212,,,,,,,,,,,,1.2910730838775635,
,,213,,,,,,,,,,,,1.1715259552001953,
,,214,,,,,,,,,,,,1.3052761554718018,
,,215,,,,,,,,,,,,1.2724310159683228,
,,216,,,,,,,,,,,,1.4582610130310059,
,,217,,,,,,,,,,,,1.3618981838226318,
,,218,,,,,,,,,,,,1.5298885107040405,
,,219,,,,,,,,,,,,1.568946123123169,
,,220,,,,,,,,,,,,1.5500074625015259,
,,221,,,,,,,,,,,,1.6579926013946533,
,,222,,,,,,,,,,,,1.2222260236740112,
,,223,,,,,,,,,,,,1.253751516342163,
,,224,,,,,,,,,,,,1.3123211860656738,
,,225,,,,,,,,,,,,1.287760853767395,
,,226,,,,,,,,,,,,1.3571362495422363,
,,227,,,,,,,,,,,,1.0781807899475098,
,,228,,,,,,,,,,,,1.246285319328308,
,,229,,,,,,,,,,,,1.3219407796859741,
,,230,,,,,,,,,,,,1.310963749885559,
,,231,,,,,,,,,,,,1.399634838104248,
,,232,,,,,,,,,,,,1.2962696552276611,
,,233,,,,,,,,,,,,1.1560189723968506,
,,234,,,,,,,,,,,,1.1354783773422241,
,,235,,,,,,,,,,,,1.159252405166626,
,,236,,,,,,,,,,,,0.4770823121070862,
12,,4575,,,,,,,,,0.6723810434341431,0.8675029873847961,1.3695251941680908,,3.7676429748535156
12,,4575,0.6890806555747986,,0.8917062878608704,,1.2382068634033203,,3.109027147293091,,,,,,
,3.740657004068696e-05,4576,,,,,,,,,,,,,
13,,4579,,0.70703125,,0.859375,,1.3250157833099365,,3.1171875,,,,,
13,,4589,,0.65625,,0.87109375,,1.3787405490875244,,3.0078125,,,,,
13,,4599,,0.65625,,0.87109375,,1.3126859664916992,,3.23828125,,,,,
13,,4609,,0.6640625,,0.91796875,,1.2421408891677856,,3.859375,,,,,
13,,4619,,0.6640625,,0.8828125,,1.3021528720855713,,3.44140625,,,,,
13,,4629,,0.75,,0.8984375,,1.0454325675964355,,2.25390625,,,,,
13,,4639,,0.6328125,,0.83203125,,1.5112041234970093,,3.81640625,,,,,
13,,4649,,0.64453125,,0.8671875,,1.3809674978256226,,3.53125,,,,,
13,,4659,,0.68359375,,0.9140625,,1.1387207508087158,,2.30859375,,,,,
13,,4669,,0.734375,,0.88671875,,1.0887765884399414,,2.5703125,,,,,
13,,4679,,0.70703125,,0.8984375,,1.092964768409729,,2.4453125,,,,,
13,,4689,,0.65234375,,0.84765625,,1.4571864604949951,,3.92578125,,,,,
13,,4699,,0.7109375,,0.90234375,,1.1781072616577148,,3.9921875,,,,,
13,,4709,,0.69921875,,0.9296875,,1.091820478439331,,2.296875,,,,,
13,,4719,,0.67578125,,0.88671875,,1.2756118774414062,,3.1953125,,,,,
13,,4729,,0.66796875,,0.9140625,,1.3214060068130493,,4.0234375,,,,,
13,,4739,,0.73828125,,0.9296875,,1.111785888671875,,2.671875,,,,,
13,,4749,,0.69921875,,0.9375,,1.0734951496124268,,2.0,,,,,
13,,4759,,0.66796875,,0.921875,,1.1599777936935425,,2.41796875,,,,,
13,,4769,,0.65625,,0.87109375,,1.3921244144439697,,3.28515625,,,,,
13,,4779,,0.69921875,,0.8984375,,1.1813908815383911,,3.68359375,,,,,
13,,4789,,0.70703125,,0.91015625,,1.1393656730651855,,3.07421875,,,,,
13,,4799,,0.6875,,0.890625,,1.2462682723999023,,2.78125,,,,,
13,,4809,,0.6484375,,0.859375,,1.4012402296066284,,3.1640625,,,,,
13,,4819,,0.66796875,,0.90234375,,1.2963917255401611,,3.21484375,,,,,
13,,4829,,0.65625,,0.84765625,,1.439439296722412,,3.12890625,,,,,
13,,4839,,0.6171875,,0.87109375,,1.5456786155700684,,4.62890625,,,,,
13,,4849,,0.66015625,,0.890625,,1.3763477802276611,,3.5625,,,,,
13,,4859,,0.68359375,,0.921875,,1.189260482788086,,2.8046875,,,,,
13,,4869,,0.64453125,,0.8359375,,1.6063930988311768,,6.0859375,,,,,
13,,4879,,0.59375,,0.84765625,,1.630467176437378,,4.35546875,,,,,
13,,4889,,0.66015625,,0.84765625,,1.4312043190002441,,3.703125,,,,,
13,,4899,,0.69921875,,0.921875,,1.1451733112335205,,2.35546875,,,,,
13,,4909,,0.62109375,,0.87890625,,1.395796775817871,,3.359375,,,,,
13,,4919,,0.70703125,,0.89453125,,1.2473609447479248,,2.80078125,,,,,
,,237,,,,,,,,,,,,1.6734898090362549,
,,238,,,,,,,,,,,,1.5761796236038208,
,,239,,,,,,,,,,,,1.4864284992218018,
,,240,,,,,,,,,,,,1.2833847999572754,
,,241,,,,,,,,,,,,1.4760396480560303,
,,242,,,,,,,,,,,,1.569503903388977,
,,243,,,,,,,,,,,,1.6995244026184082,
,,244,,,,,,,,,,,,1.4238760471343994,
,,245,,,,,,,,,,,,1.7258291244506836,
,,246,,,,,,,,,,,,1.4985469579696655,
,,247,,,,,,,,,,,,1.4900703430175781,
,,248,,,,,,,,,,,,1.5260095596313477,
,,249,,,,,,,,,,,,1.4900792837142944,
,,250,,,,,,,,,,,,1.4536142349243164,
,,251,,,,,,,,,,,,1.684186339378357,
,,252,,,,,,,,,,,,1.4376533031463623,
,,253,,,,,,,,,,,,1.5248883962631226,
,,254,,,,,,,,,,,,1.5365248918533325,
,,255,,,,,,,,,,,,1.893122911453247,
,,256,,,,,,,,,,,,1.6020926237106323,
,,257,,,,,,,,,,,,1.53013014793396,
,,258,,,,,,,,,,,,1.6416945457458496,
,,259,,,,,,,,,,,,1.8164838552474976,
,,260,,,,,,,,,,,,1.6080451011657715,
,,261,,,,,,,,,,,,1.4108961820602417,
,,262,,,,,,,,,,,,1.530505657196045,
,,263,,,,,,,,,,,,1.6449730396270752,
,,264,,,,,,,,,,,,1.50752854347229,
,,265,,,,,,,,,,,,1.3941985368728638,
,,266,,,,,,,,,,,,1.7506928443908691,
,,267,,,,,,,,,,,,1.5587987899780273,
,,268,,,,,,,,,,,,1.6492599248886108,
,,269,,,,,,,,,,,,1.9015755653381348,
,,270,,,,,,,,,,,,1.663577675819397,
,,271,,,,,,,,,,,,1.7337895631790161,
,,272,,,,,,,,,,,,1.928952693939209,
,,273,,,,,,,,,,,,1.3911412954330444,
,,274,,,,,,,,,,,,1.4351743459701538,
,,275,,,,,,,,,,,,1.3957711458206177,
,,276,,,,,,,,,,,,1.718887209892273,
,,277,,,,,,,,,,,,1.8526318073272705,
,,278,,,,,,,,,,,,1.5940759181976318,
,,279,,,,,,,,,,,,1.8102076053619385,
,,280,,,,,,,,,,,,1.6008861064910889,
,,281,,,,,,,,,,,,1.5849822759628296,
,,282,,,,,,,,,,,,1.679703950881958,
,,283,,,,,,,,,,,,1.568741798400879,
,,284,,,,,,,,,,,,1.6022802591323853,
,,285,,,,,,,,,,,,1.6588177680969238,
,,286,,,,,,,,,,,,1.8129955530166626,
,,287,,,,,,,,,,,,1.6371773481369019,
,,288,,,,,,,,,,,,1.713687539100647,
,,289,,,,,,,,,,,,1.4960007667541504,
,,290,,,,,,,,,,,,1.8684773445129395,
,,291,,,,,,,,,,,,1.5104260444641113,
,,292,,,,,,,,,,,,1.908097505569458,
,,293,,,,,,,,,,,,1.7656675577163696,
,,294,,,,,,,,,,,,1.5369763374328613,
,,295,,,,,,,,,,,,1.7049305438995361,
,,296,,,,,,,,,,,,1.545121192932129,
,,297,,,,,,,,,,,,1.466663122177124,
,,298,,,,,,,,,,,,1.756279706954956,
,,299,,,,,,,,,,,,1.6782515048980713,
,,300,,,,,,,,,,,,1.540722131729126,
,,301,,,,,,,,,,,,1.5636359453201294,
,,302,,,,,,,,,,,,1.7422316074371338,
,,303,,,,,,,,,,,,1.7040855884552002,
,,304,,,,,,,,,,,,1.5365283489227295,
,,305,,,,,,,,,,,,1.8358640670776367,
